tconst,primaryTitle,startYear,the_numbers_url,found_url,normalized_title,kaggle_year,kaggle_title,Production_Countries
tt0371246,Spanglish,2004.0,https://www.the-numbers.com/movie/Spanglish,True,spanglish,2004,Spanglish,United States of America
tt0371606,Chicken Little,2005.0,https://www.the-numbers.com/movie/Chicken-Little,True,chicken little,2005,Chicken Little,United States of America
tt0371724,The Hitchhiker's Guide to the Galaxy,2005.0,https://www.the-numbers.com/movie/Hitchhikers-Guide-to-the-Galaxy-The,True,the hitchhikers guide to the galaxy,2005,The Hitchhiker's Guide to the Galaxy,"United Kingdom, United States of America"
tt0371746,Iron Man,2008.0,https://www.the-numbers.com/movie/Iron-Man,True,iron man,2008,Iron Man,United States of America
tt0372183,The Bourne Supremacy,2004.0,https://www.the-numbers.com/movie/Bourne-Supremacy-The,True,the bourne supremacy,2004,The Bourne Supremacy,"Germany, Russia, United States of America"
tt0372237,Guess Who,2005.0,https://www.the-numbers.com/movie/Guess-Who,True,guess who,2005,Guess Who,United States of America
tt0372532,The Wedding Date,2005.0,https://www.the-numbers.com/movie/Wedding-Date-The-(2005),True,the wedding date,2005,The Wedding Date,"United Kingdom, United States of America"
tt0372588,Team America: World Police,2004.0,https://www.the-numbers.com/movie/Team-America-World-Police,True,team america world police,2004,Team America: World Police,"United States of America, Germany"
tt0372784,Batman Begins,2005.0,https://www.the-numbers.com/movie/Batman-Begins,True,batman begins,2005,Batman Begins,"United Kingdom, United States of America"
tt0373051,Journey to the Center of the Earth,2008.0,https://www.the-numbers.com/movie/Journey-to-the-Center-of-the-Earth-(2008),True,journey to the center of the earth,2008,Journey to the Center of the Earth,United States of America
tt0373469,Kiss Kiss Bang Bang,2005.0,https://www.the-numbers.com/movie/Kiss-Kiss-Bang-Bang,True,kiss kiss bang bang,2005,Kiss Kiss Bang Bang,United States of America
tt0373883,Halloween,2007.0,https://www.the-numbers.com/movie/Halloween-(2007),True,halloween,2007,Halloween,United States of America
tt0373889,Harry Potter and the Order of the Phoenix,2007.0,https://www.the-numbers.com/movie/Harry-Potter-and-the-Order-of-the-Phoenix,True,harry potter and the order of the phoenix,2007,Harry Potter and the Order of the Phoenix,"United Kingdom, United States of America"
tt0373926,The Interpreter,2005.0,https://www.the-numbers.com/movie/Interpreter-The-(2005),True,the interpreter,2005,The Interpreter,"France, Germany, United Kingdom, United States of America"
tt0374536,Bewitched,2005.0,https://www.the-numbers.com/movie/Bewitched,True,bewitched,2005,Bewitched,United States of America
tt0374900,Napoleon Dynamite,2004.0,https://www.the-numbers.com/movie/Napoleon-Dynamite-(2004),True,napoleon dynamite,2004,Napoleon Dynamite,United States of America
tt0375063,Sideways,2004.0,https://www.the-numbers.com/movie/Sideways,True,sideways,2004,Sideways,United States of America
tt0375154,Tristan + Isolde,2006.0,https://www.the-numbers.com/movie/Tristan-and-Isolde,True,tristan isolde,2006,Tristan + Isolde,"Czech Republic, Germany, Ireland, Switzerland, United Kingdom, United States of America"
tt0375173,Alfie,2004.0,https://www.the-numbers.com/movie/Alfie-(2004),True,alfie,2004,Alfie,"United Kingdom, United States of America"
tt0375210,White Noise,2005.0,https://www.the-numbers.com/movie/White-Noise-(2005),True,white noise,2005,White Noise,"Canada, United Kingdom, United States of America"
tt0375568,Astro Boy,2009.0,https://www.the-numbers.com/movie/Astro-Boy,True,astro boy,2009,Astro Boy,"Hong Kong, Japan, United States of America"
tt0376105,Racing Stripes,2005.0,https://www.the-numbers.com/movie/Racing-Stripes,True,racing stripes,2005,Racing Stripes,United States of America
tt0376108,Rebound,2005.0,https://www.the-numbers.com/movie/Rebound,True,rebound,2005,Rebound,United States of America
tt0376136,The Rum Diary,2011.0,https://www.the-numbers.com/movie/Rum-Diary-The,True,the rum diary,2011,The Rum Diary,"United Kingdom, United States of America"
tt0376541,Closer,2004.0,https://www.the-numbers.com/movie/Closer,True,closer,2004,Closer,"United Kingdom, United States of America"
tt0376994,X-Men: The Last Stand,2006.0,https://www.the-numbers.com/movie/X-Men-The-Last-Stand,True,xmen the last stand,2006,X-Men: The Last Stand,United States of America
tt0377062,Flight of the Phoenix,2004.0,https://www.the-numbers.com/movie/Flight-of-the-Phoenix-(2004),True,flight of the phoenix,2004,Flight of the Phoenix,United States of America
tt0377092,Mean Girls,2004.0,https://www.the-numbers.com/movie/Mean-Girls-(2004),True,mean girls,2004,Mean Girls,United States of America
tt0377107,Proof,2005.0,https://www.the-numbers.com/movie/Proof-(2005),True,proof,2005,Proof,"United States of America, Canada, United Kingdom"
tt0377109,The Ring Two,2005.0,https://www.the-numbers.com/movie/Ring-Two-The-(2005),True,the ring two,2005,The Ring Two,United States of America
tt0377471,Be Cool,2005.0,https://www.the-numbers.com/movie/Be-Cool,True,be cool,2005,Be Cool,United States of America
tt0377818,The Dukes of Hazzard,2005.0,https://www.the-numbers.com/movie/Dukes-of-Hazzard-The,True,the dukes of hazzard,2005,The Dukes of Hazzard,United States of America
tt0377981,Gnomeo & Juliet,2011.0,https://www.the-numbers.com/movie/Gnomeo-and-Juliet,True,gnomeo juliet,2011,Gnomeo & Juliet,"Canada, United Kingdom, United States of America"
tt0378109,Into the Blue,2005.0,https://www.the-numbers.com/movie/Into-the-Blue,True,into the blue,2005,Into the Blue,United States of America
tt0378194,Kill Bill: Vol. 2,2004.0,https://www.the-numbers.com/movie/Kill-Bill-Volume-2,True,kill bill vol 2,2004,Kill Bill: Vol. 2,United States of America
tt0378947,Melinda and Melinda,2004.0,https://www.the-numbers.com/movie/Melinda-and-Melinda,True,melinda and melinda,2004,Melinda and Melinda,United States of America
tt0379725,Capote,2005.0,https://www.the-numbers.com/movie/Capote,True,capote,2005,Capote,United States of America
tt0379786,Serenity,2005.0,https://www.the-numbers.com/movie/Serenity,True,serenity,2005,Serenity,United States of America
tt0379865,Leatherheads,2008.0,https://www.the-numbers.com/movie/Leatherheads-(2008),True,leatherheads,2008,Leatherheads,"Germany, United States of America"
tt0380277,The Cookout,2004.0,https://www.the-numbers.com/movie/Cookout-The,True,the cookout,2004,The Cookout,United States of America
tt0380389,Goal! The Dream Begins,2005.0,https://www.the-numbers.com/movie/Goal,True,goal the dream begins,2005,Goal! The Dream Begins,"Switzerland, United Kingdom, United States of America"
tt0380510,The Lovely Bones,2009.0,https://www.the-numbers.com/movie/Lovely-Bones-The-(2009),True,the lovely bones,2009,The Lovely Bones,"United Kingdom, New Zealand, United States of America"
tt0380623,The Perfect Man,2005.0,https://www.the-numbers.com/movie/Perfect-Man-The,True,the perfect man,2005,The Perfect Man,United States of America
tt0381061,Casino Royale,2006.0,https://www.the-numbers.com/movie/Casino-Royale-(2006),True,casino royale,2006,Casino Royale,"United Kingdom, United States of America"
tt0381681,Before Sunset,2004.0,https://www.the-numbers.com/movie/Before-Sunset,True,before sunset,2004,Before Sunset,United States of America
tt0381707,White Chicks,2004.0,https://www.the-numbers.com/movie/White-Chicks,True,white chicks,2004,White Chicks,United States of America
tt0381849,3:10 to Yuma,2007.0,https://www.the-numbers.com/movie/310-to-Yuma,True,310 to yuma,2007,3:10 to Yuma,United States of America
tt0381971,Curious George,2006.0,https://www.the-numbers.com/movie/Curious-George,True,curious george,2006,Curious George,United States of America
tt0382077,Hide and Seek,2005.0,https://www.the-numbers.com/movie/Hide-and-Seek-(2005),True,hide and seek,2005,Hide and Seek,United States of America
tt0382625,The Da Vinci Code,2006.0,https://www.the-numbers.com/movie/Da-Vinci-Code-The,True,the da vinci code,2006,The Da Vinci Code,United States of America
tt0382932,Ratatouille,2007.0,https://www.the-numbers.com/movie/Ratatouille,True,ratatouille,2007,Ratatouille,United States of America
tt0382992,Stealth,2005.0,https://www.the-numbers.com/movie/Stealth,True,stealth,2005,Stealth,United States of America
tt0383010,The Three Stooges,2012.0,https://www.the-numbers.com/movie/Three-Stooges-The,True,the three stooges,2012,The Three Stooges,United States of America
tt0383216,The Pink Panther,2006.0,https://www.the-numbers.com/movie/Pink-Panther-The-(2006),True,the pink panther,2006,The Pink Panther,United States of America
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006.0,https://www.the-numbers.com/movie/Pirates-of-the-Caribbean-Dead-Mans-Chest,True,pirates of the caribbean dead mans chest,2006,Pirates of the Caribbean: Dead Man's Chest,United States of America
tt0384286,Cry Wolf,2005.0,https://www.the-numbers.com/movie/Cry-Wolf,True,cry wolf,2005,Cry Wolf,United States of America
tt0384537,Silent Hill,2006.0,https://www.the-numbers.com/movie/Silent-Hill-(2006),True,silent hill,2006,Silent Hill,"Canada, France, Japan, United States of America"
tt0384642,Kicking & Screaming,2005.0,https://www.the-numbers.com/movie/Kicking-and-Screaming-(2005),True,kicking screaming,2005,Kicking & Screaming,United States of America
tt0384680,The Weather Man,2005.0,https://www.the-numbers.com/movie/Weather-Man-The,True,the weather man,2005,The Weather Man,"Germany, United States of America"
tt0384793,Accepted,2006.0,https://www.the-numbers.com/movie/Accepted,True,accepted,2006,Accepted,"United States of America, Australia"
tt0384806,The Amityville Horror,2005.0,https://www.the-numbers.com/movie/Amityville-Horror-The-(2005),True,the amityville horror,2005,The Amityville Horror,United States of America
tt0385004,House of Flying Daggers,2004.0,https://www.the-numbers.com/movie/House-of-Flying-Daggers,True,house of flying daggers,2004,House of Flying Daggers,"Australia, China, Hong Kong, United States of America"
tt0385267,In Good Company,2004.0,https://www.the-numbers.com/movie/In-Good-Company,True,in good company,2004,In Good Company,United States of America
tt0385726,Glory Road,2006.0,https://www.the-numbers.com/movie/Glory-Road,True,glory road,2006,Glory Road,United States of America
tt0385880,Monster House,2006.0,https://www.the-numbers.com/movie/Monster-House-(2006),True,monster house,2006,Monster House,United States of America
tt0386032,Sicko,2007.0,https://www.the-numbers.com/movie/Sicko,True,sicko,2007,Sicko,United States of America
tt0386117,Where the Wild Things Are,2009.0,https://www.the-numbers.com/movie/Where-the-Wild-Things-Are,True,where the wild things are,2009,Where the Wild Things Are,"Germany, United States of America"
tt0386140,The Legend of Zorro,2005.0,https://www.the-numbers.com/movie/Legend-of-Zorro-The,True,the legend of zorro,2005,The Legend of Zorro,United States of America
tt0386588,Hitch,2005.0,https://www.the-numbers.com/movie/Hitch,True,hitch,2005,Hitch,United States of America
tt0387131,The Constant Gardener,2005.0,https://www.the-numbers.com/movie/Constant-Gardener-The,True,the constant gardener,2005,The Constant Gardener,"China, Germany, United Kingdom, United States of America"
tt0387514,Prime,2005.0,https://www.the-numbers.com/movie/Prime-(2005),True,prime,2005,Prime,United States of America
tt0387564,Saw,2004.0,https://www.the-numbers.com/movie/Saw-(2004),True,saw,2004,Saw,United States of America
tt0387575,Seed of Chucky,2004.0,https://www.the-numbers.com/movie/Seed-of-Chucky,True,seed of chucky,2004,Seed of Chucky,United States of America
tt0387877,The Black Dahlia,2006.0,https://www.the-numbers.com/movie/Black-Dahlia-The,True,the black dahlia,2006,The Black Dahlia,"France, Germany, United States of America"
tt0388125,In Her Shoes,2005.0,https://www.the-numbers.com/movie/In-Her-Shoes-(2005),True,in her shoes,2005,In Her Shoes,"United Kingdom, United States of America"
tt0388419,Christmas with the Kranks,2004.0,https://www.the-numbers.com/movie/Christmas-with-the-Kranks,True,christmas with the kranks,2004,Christmas with the Kranks,United States of America
tt0388500,Beauty Shop,2005.0,https://www.the-numbers.com/movie/Beauty-Shop,True,beauty shop,2005,Beauty Shop,United States of America
tt0388795,Brokeback Mountain,2005.0,https://www.the-numbers.com/movie/Brokeback-Mountain,True,brokeback mountain,2005,Brokeback Mountain,"Canada, United States of America"
tt0388980,The Greatest Game Ever Played,2005.0,https://www.the-numbers.com/movie/Greatest-Game-Ever-Played-The,True,the greatest game ever played,2005,The Greatest Game Ever Played,"Canada, United States of America"
tt0389722,30 Days of Night,2007.0,https://www.the-numbers.com/movie/30-Days-of-Night,True,30 days of night,2007,30 Days of Night,"New Zealand, United States of America"
tt0389790,Bee Movie,2007.0,https://www.the-numbers.com/movie/Bee-Movie,True,bee movie,2007,Bee Movie,United States of America
tt0389860,Click,2006.0,https://www.the-numbers.com/movie/Click,True,click,2006,Click,United States of America
tt0390022,Friday Night Lights,2004.0,https://www.the-numbers.com/movie/Friday-Night-Lights,True,friday night lights,2004,Friday Night Lights,United States of America
tt0390221,Maria Full of Grace,2004.0,https://www.the-numbers.com/movie/Maria-Full-of-Grace,True,maria full of grace,2004,Maria Full of Grace,"Ecuador, Colombia, United States of America"
tt0390521,Super Size Me,2004.0,https://www.the-numbers.com/movie/Super-Size-Me,True,super size me,2004,Super Size Me,"Netherlands, United States of America"
tt0391198,The Grudge,2004.0,https://www.the-numbers.com/movie/Grudge-The-(2004),True,the grudge,2004,The Grudge,United States of America
tt0391304,A Lot Like Love,2005.0,https://www.the-numbers.com/movie/Lot-Like-Love-A,True,a lot like love,2005,A Lot Like Love,United States of America
tt0393162,Coach Carter,2005.0,https://www.the-numbers.com/movie/Coach-Carter-(2005),True,coach carter,2005,Coach Carter,"Germany, United States of America"
tt0393735,The Shaggy Dog,2006.0,https://www.the-numbers.com/movie/Shaggy-Dog-The-(2006),True,the shaggy dog,2006,The Shaggy Dog,United States of America
tt0395169,Hotel Rwanda,2004.0,https://www.the-numbers.com/movie/Hotel-Rwanda,True,hotel rwanda,2004,Hotel Rwanda,"Italy, South Africa, United Kingdom, United States of America"
tt0395251,The Producers,2005.0,https://www.the-numbers.com/movie/Producers-The-(2005),True,the producers,2005,The Producers,United States of America
tt0395584,The Devil's Rejects,2005.0,https://www.the-numbers.com/movie/Devils-Rejects-The-(2005),True,the devils rejects,2005,The Devil's Rejects,"Germany, United States of America"
tt0395699,The Pacifier,2005.0,https://www.the-numbers.com/movie/Pacifier-The,True,the pacifier,2005,The Pacifier,United States of America
tt0395972,North Country,2005.0,https://www.the-numbers.com/movie/North-Country,True,north country,2005,North Country,United States of America
tt0396171,Perfume: The Story of a Murderer,2006.0,https://www.the-numbers.com/movie/Perfume-The-Story-of-a-Murderer,True,perfume the story of a murderer,2006,Perfume: The Story of a Murderer,"Belgium, France, Germany, Spain, United States of America"
